COD;EMPRESA;ANO;EMPRESA/ANO; Receitas ; Vendas de Mercadorias, Produtos e Serviços ; Outras Receitas ; Receitas refs. à Construção de Ativos Próprios ; Provisão/Reversão de Créds. Liquidação Duvidosa ; Insumos Adquiridos de Terceiros ; Custos Prods., Mercs. e Servs. Vendidos ; Materiais, Energia, Servs. de Terceiros e Outros ; Perda/Recuperação de Valores Ativos ; Outrus ; Valor Adicionado Bruto ; Retenções ; Depreciação, Amortização e Exaustão ; Outris ; Valor Adicionado Líquido Produzido ; Valor Adicionado Recebido em Transferência ; Resultado de Equivalência Patrimonial ; Receitas Financeiras ; Outres ; Valor Adicionado Total a Distribuir ; Distribuição do Valor Adicionado ; Pessoal ; Remuneração Direta ; Benefícios ; F.G.T.S. ; Outrxs ; Impostos, Taxas e Contribuições ; Federais ; Estaduais ; Municipais ; Remuneração de Capitais de Terceiros ; Juros ; Aluguéis ; Outras ; Remuneração de Capitais Próprios ; Juros sobre o Capital Próprio ; Dividendos ; Lucros Retidos / Prejuízo do Período ; Part. Não Controladores nos Lucros Retidos ; Outros ;
MILS3;Mills;2008;Mills2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
MILS3;Mills;2009;Mills2009;438230;441634;177;0;-3581;-69146;-7458;-59798;-379;-1511;369084;-31854;-31854;0;337230;5826;0;5826;0;343056;343056;131761;104573;20706;6482;0;91545;83304;1301;6940;51362;30474;20888;0;68388;5519;10723;52146;0;0;
MILS3;Mills;2010;Mills2010;603135;604535;125;0;-1525;-118860;-23227;-90498;-3859;-1276;484275;-47050;-47050;0;437225;18673;0;18673;0;455898;455898;185052;144584;31168;9300;0;126236;112882;4161;9193;41327;24666;16661;0;103283;25400;2712;75171;0;0;
MILS3;Mills;2011;Mills2011;731775;785295;-42167;0;-11353;-143857;-23879;-113700;-4559;-1719;587918;-76188;-76188;0;511730;14714;0;14714;0;526444;526444;220853;171061;38009;11783;0;147271;133244;4759;9268;66143;46701;19442;0;92177;25347;0;66830;0;0;
MILS3;Mills;2012;Mills2012;955470;1031790;-60263;0;-16057;-204141;-22178;-158161;-23802;0;751329;-108619;-108619;0;642710;12050;0;12050;0;654760;654760;235368;179445;42575;13348;0;197232;181621;4788;10823;70644;51143;19501;0;151516;41780;0;109736;0;0;
MILS3;Mills;2013;Mills2013;1147748;1320150;-155244;0;-17158;-279101;-47555;-200662;-30884;0;868647;-136888;-136888;0;731759;14223;0;14223;0;745982;745982;249690;188941;46564;14185;0;230827;212690;8466;9671;92873;67427;25446;0;172592;43014;3484;126094;0;0;
MILS3;Mills;2014;Mills2014;840120;1049374;-166953;0;-42301;-228915;-38124;-161855;-28936;0;611205;-168259;-168259;0;442946;25151;0;25151;0;468097;468097;146070;113784;24004;8282;0;141454;132932;7046;1476;116305;92732;23573;0;64268;25081;0;39187;0;0;
MILS3;Mills;2015;Mills2015;598008;734669;-98431;0;-38230;-237853;-18273;-132477;-29993;-57110;360155;-169640;-169640;0;190515;36910;0;36910;0;227425;227425;143684;110420;25279;7985;0;56729;52271;2798;1660;124813;99436;25377;0;-97801;0;0;-97801;0;0;
MILS3;Mills;2016;Mills2016;411739;505506;-72550;0;-21217;-177308;-5691;-125192;-42499;-3926;234431;-159025;-159025;0;75406;55540;0;55540;0;130946;130946;112142;86014;19746;6382;0;18323;15580;885;1858;99889;78783;21106;0;-99408;0;0;-99408;0;0;
MILS3;Mills;2017;314446;314446;370621;-45577;0;-10598;-184401;-2244;-137158;-42959;-2040;130045;-145720;-145720;0;-15675;31848;0;31848;0;16173;16173;103146;78800;18528;5818;0;-14603;-18176;899;2674;66011;43911;22100;0;-138381;0;0;-138381;0;0;
MMAQ4;Minasmaquinas;2008;Minasmaquinas2008;168738;152800;15938;0;0;-141372;-134918;-6454;0;0;27366;-339;-339;0;27027;4709;602;4090;17;31736;31736;9780;8442;802;536;0;10486;8622;1495;369;2348;2181;167;0;9122;0;1213;7909;0;0;
MMAQ4;Minasmaquinas;2009;Minasmaquinas2009;213305;194254;19051;0;0;-186302;-179657;-6645;0;0;27003;-415;-415;0;26588;2458;121;2332;5;29046;29046;10070;8655;834;581;0;9966;8416;1200;350;1968;1751;217;0;7042;0;937;6105;0;0;
MMAQ4;Minasmaquinas;2010;Minasmaquinas2010;266565;241234;25331;0;0;-232523;-222194;-10329;0;0;34042;-536;-536;0;33506;3637;455;3173;9;37143;37143;13566;11842;956;768;0;11396;10458;470;468;3790;3339;451;0;8391;0;1116;7275;0;0;
MMAQ4;Minasmaquinas;2011;Minasmaquinas2011;387944;352818;35126;0;0;-343965;-333218;-10747;0;0;43979;-609;-609;0;43370;6786;708;6061;17;50156;50156;16102;14024;1141;937;0;15756;13942;1254;560;6048;5547;501;0;12250;0;1629;10621;0;0;
MMAQ4;Minasmaquinas;2012;Minasmaquinas2012;381333;352935;28398;0;0;-340436;-330215;-10221;0;0;40897;-809;-809;0;40088;4346;-57;4272;131;44434;44434;17055;15051;1022;982;0;15183;11462;3189;532;4053;3524;529;0;8143;0;1083;7060;0;0;
MMAQ4;Minasmaquinas;2013;Minasmaquinas2013;327417;306716;20701;0;0;-284654;-274193;-10461;0;0;42763;-873;-873;0;41890;3479;48;3377;54;45369;45369;18368;16245;1202;921;0;14163;11069;2523;571;3879;3317;562;0;8959;0;1192;7767;0;0;
MMAQ4;Minasmaquinas;2014;Minasmaquinas2014;311727;286197;25530;0;0;-250523;-237586;-12937;0;0;61204;-819;-819;0;60385;6313;886;4897;530;66698;66698;19744;17269;1342;1133;0;28512;17769;9888;855;2257;1338;919;0;16185;0;2153;14032;0;0;
MMAQ4;Minasmaquinas;2015;Minasmaquinas2015;232043;217141;14902;0;0;-190625;-180149;-10476;0;0;41418;-700;-700;0;40718;8039;809;6934;296;48757;48757;19624;16836;1666;1122;0;19855;12198;7020;637;900;379;521;0;8378;0;1114;7264;0;0;
MMAQ4;Minasmaquinas;2016;Minasmaquinas2016;235880;221083;14797;0;0;-191600;-180686;-10914;0;0;44280;-792;-792;0;43488;10594;603;9432;559;54082;54082;17581;15043;1571;967;0;24479;13344;10454;681;551;350;201;0;11471;0;1526;9945;0;0;
MMAQ4;Minasmaquinas;2017;306705;306705;288838;17867;0;0;-255186;-244232;-10954;0;0;51519;-924;-924;0;50595;8022;102;7289;631;58617;58617;19547;16981;1643;923;0;27794;13915;13152;727;530;313;217;0;10746;0;1429;9317;0;0;
BEEF3;Minerva;2008;Minerva2008;2294277;2288474;10158;0;-4355;-2073730;-1756617;-317113;0;0;220547;-26956;-22397;-4559;193591;48218;0;48218;0;241809;241809;147167;123393;7642;5213;10919;-98385;-60294;-38271;180;409777;400114;9663;0;-216750;0;0;-216750;0;0;
BEEF3;Minerva;2009;Minerva2009;2682941;2665250;17514;0;177;-2390025;-2013979;-376046;0;0;292916;-43452;-43452;0;249464;173583;0;173583;0;423047;423047;168567;144840;16789;6938;0;-90718;-65103;-25615;0;265698;256931;8767;0;79500;0;6555;72900;45;0;
BEEF3;Minerva;2010;Minerva2010;3530767;3418700;111329;0;738;-3166029;-2579129;-586900;0;0;364738;-28819;-28819;0;335919;28508;0;28508;0;364427;364427;205734;188553;15508;1673;0;-137873;-143622;5749;0;265090;257226;7864;0;31476;0;6555;22898;2023;0;
BEEF3;Minerva;2011;Minerva2011;4168446;4143832;24614;0;0;-3741155;-3063103;-678052;0;0;427291;-45379;-45379;0;381912;22950;0;22950;0;404862;404862;238327;212922;21393;4012;0;-194188;-198332;4144;0;279388;268569;10819;0;81335;20560;11762;45364;3649;0;
BEEF3;Minerva;2012;Minerva2012;4219450;4167466;51984;0;0;-3778960;-2939850;-839110;0;0;440490;-51013;-51013;0;389477;58467;0;58467;0;447944;447944;294796;266774;24342;3680;0;-99767;-102912;3145;0;451733;424031;27702;0;-198818;0;0;-194096;-4722;0;
BEEF3;Minerva;2013;Minerva2013;5547460;5461786;85674;0;0;-5068272;-3922290;-1145982;0;0;479188;-57717;-57717;0;421471;51236;0;51236;0;472707;472707;356097;320411;30548;5138;0;-115329;-118189;2860;0;546224;499453;46771;0;-314285;0;0;-313969;-316;0;
BEEF3;Minerva;2014;Minerva2014;7168735;7142632;26103;0;0;-6590216;-5736836;-853380;0;0;578519;-59330;-59330;0;519189;76722;0;76722;0;595911;595911;360765;288991;53186;18588;0;-33154;-5111;-28043;0;686518;645284;41234;0;-418218;0;0;-418228;10;0;
BEEF3;Minerva;2015;Minerva2015;9545537;9469446;76091;0;0;-8909408;-7519493;-1389915;0;0;636129;-74776;-74776;0;561353;105725;0;105725;0;667078;667078;386389;307472;59361;19556;0;31689;-53334;85023;0;1048955;1008677;40278;0;-799955;0;0;-800712;757;0;
BEEF3;Minerva;2016;Minerva2016;9722186;9637469;84717;0;0;-8641802;-7456396;-1185406;0;0;1080384;-80367;-80367;0;1000017;142466;0;142466;0;1142483;1142483;360411;296142;47845;16424;0;52415;3767;48648;0;534622;496280;38342;0;195035;0;0;194870;165;0;
BEEF3;Minerva;2017;12158401;12158401;12067854;90547;0;0;-10807290;-9384842;-1422448;0;0;1351111;-145020;-145020;0;1206091;104216;0;104216;0;1310307;1310307;448674;381591;46561;20522;0;134976;14750;120226;0;1007340;963353;43987;0;-280683;0;0;-281023;340;0;
MNPR3;Minupar;2008;Minupar2008;141087;140566;580;0;-59;-71264;-42202;-29062;0;0;69823;-6196;-6196;0;63627;17978;0;17873;105;81605;81605;42063;34145;5515;2403;0;21897;18660;3168;69;21832;21796;36;0;-4187;0;0;-4070;-117;0;
MNPR3;Minupar;2009;Minupar2009;133518;133391;136;0;-9;-61311;-30946;-30365;0;0;72207;-5161;-5161;0;67046;211637;0;2168;209469;278683;278683;41522;33267;5412;2843;0;20703;17834;2821;48;270786;26111;0;244675;-54328;0;0;-52276;-2052;0;
MNPR3;Minupar;2010;Minupar2010;129043;128626;542;0;-125;-67872;-38094;-29778;0;0;61171;-6561;-6561;0;54610;11074;0;1706;9368;65684;65684;43849;35419;5132;3298;0;21529;18356;3111;62;30668;31746;0;-1078;-30362;0;0;-30304;-58;0;
MNPR3;Minupar;2011;Minupar2011;203579;195440;8544;0;-405;-126079;-76983;-49096;0;0;77500;-5198;-5198;0;72302;7302;0;7302;0;79604;79604;52812;40504;7513;4795;0;23068;18465;4603;0;16274;16212;0;62;-12550;0;0;-12534;-16;0;
MNPR3;Minupar;2012;Minupar2012;320128;317332;3869;0;-1073;-275184;-166532;-108652;0;0;44944;-6295;-6295;0;38649;13754;0;13754;0;52403;52403;66404;49865;12051;4488;0;183190;176579;6611;0;34019;33993;0;26;-231210;0;0;-230991;-219;0;
MNPR3;Minupar;2013;Minupar2013;239679;238052;1386;0;241;-148568;-100309;-48259;0;0;91111;-6891;-6891;0;84220;12183;0;10750;1433;96403;96403;62891;49200;8960;4731;0;47752;41045;6707;0;42751;42018;0;733;-56991;0;0;-56935;-56;0;
MNPR3;Minupar;2014;Minupar2014;202263;197163;5411;0;-311;-112488;-53825;-58663;0;0;89775;-7215;-7215;0;82560;44313;0;7134;37179;126873;126873;66165;51670;9750;4745;0;18113;12174;5939;0;44750;43945;0;805;-2155;0;0;-2152;-3;0;
MNPR3;Minupar;2015;Minupar2015;220144;218551;1703;0;-110;-101929;-43575;-58354;0;0;118215;-7158;-7158;0;111057;12173;0;4911;7262;123230;123230;76724;60423;11326;4975;0;15705;9685;6020;0;41897;40819;0;1078;-11096;0;0;-11087;-9;0;
MNPR3;Minupar;2016;Minupar2016;210423;208080;2433;0;-90;-95404;-42613;-52791;0;0;115019;-7323;-7323;0;107696;7964;0;112;7852;115660;115660;79088;61962;10372;6754;0;11871;9320;2551;0;38033;36643;0;1390;-13332;0;0;-13320;-12;0;
MNPR3;Minupar;2017;200927;200927;199342;1751;0;-166;-124598;-23599;-100999;0;0;76329;-6336;-6336;0;69993;25959;0;392;25567;95952;95952;78426;63218;9814;5394;0;9674;7606;2068;0;33215;31809;0;1406;-25363;0;0;-25339;-24;0;
MMXM3;MMX Miner;2008;MMX Miner2008;696957;696957;0;0;0;-684137;-371569;-288093;-12465;-12010;12820;-73220;-73220;0;-60400;182185;0;182185;0;121785;121785;57476;39642;15193;2641;0;48024;23175;24795;54;969730;737970;25807;205953;-953445;0;0;-891086;-62359;0;
MMXM3;MMX Miner;2009;MMX Miner2009;386408;386408;0;0;0;-569632;-233259;-169652;-155428;-11293;-183224;-6334;-6334;0;-189558;407393;0;407393;0;217835;217835;73121;54222;15961;2938;0;50776;39708;11042;26;323253;321030;2223;0;-229315;0;0;-185138;-44177;0;
MMXM3;MMX Miner;2010;MMX Miner2010;802648;801311;1337;0;0;-605649;-313122;-323676;31149;0;196999;-6860;-6860;0;190139;133840;2273;131567;0;323979;323979;33878;26231;6821;826;0;108710;48780;59863;67;141707;139012;2695;0;39684;0;0;46580;-6896;0;
MMXM3;MMX Miner;2011;MMX Miner2011;1907081;1087904;-31575;851784;-1032;-1669114;-445400;-1223714;0;0;237967;-5920;-5920;0;232047;123529;2098;122044;-613;355576;355576;41559;33769;5910;1880;0;-77528;-100692;22625;539;393698;389215;4483;0;-2153;0;0;-19251;17098;0;
MMXM3;MMX Miner;2012;MMX Miner2012;2353445;844126;1210;1507560;549;-2464190;-369003;-1882047;-213140;0;-110745;-4038;-4038;0;-114783;327624;6502;321122;0;212841;212841;29695;23918;3238;2539;0;98698;91845;5465;1388;880151;877368;2783;0;-795703;0;0;-792354;-3349;0;
MMXM3;MMX Miner;2013;MMX Miner2013;3190781;1067340;20249;2103064;128;-4307917;-387519;-2895882;-1024516;0;-1117136;-4587;-4587;0;-1121723;81571;-1602;83173;0;-1040152;-1040152;44160;37038;1749;5373;0;151848;133499;13590;4759;832321;829492;2829;0;-2068481;0;0;-2056982;-11499;0;
MMXM3;MMX Miner;2014;MMX Miner2014;1126559;341921;784657;0;-19;-3081894;-197177;-1045647;-1839070;0;-1955335;-4511;-4511;0;-1959846;52123;-22074;74197;0;-1907723;-1907723;48854;40537;3192;5125;0;66220;60746;5382;92;200891;198769;2122;0;-2223688;0;0;-2218348;-5340;0;
MMXM3;MMX Miner;2015;MMX Miner2015;847111;491;108208;737955;457;-604281;-859;-231384;0;-372038;242830;-1078;-1078;0;241752;34448;-367;34815;0;276200;276200;22464;19130;830;2504;0;15636;17240;-1621;17;142028;141642;386;0;96072;0;0;95966;106;0;
MMXM3;MMX Miner;2016;MMX Miner2016;1679493;3000;742790;933703;0;-1224897;-10237;-255604;0;-959056;454596;-703;-703;0;453893;55138;0;55138;0;509031;509031;12476;10956;693;827;0;32105;30717;1357;31;51629;51473;156;0;412821;0;0;412903;-82;0;
MMXM3;MMX Miner;2017;17085;17085;500;8940;7645;0;-7693;519;-8212;0;0;9392;-436;-436;0;8956;43264;-103;43367;0;52220;52220;7532;6682;376;474;0;14529;14522;0;7;57958;57809;149;0;-27799;0;0;-28100;301;0;
MOAR3;Mont Aranha;2008;Mont Aranha2008;152;152;0;0;0;-8627;-8;-5743;-2876;0;-8475;-1181;-1181;0;-9656;25551;6070;15743;3738;15895;15895;11900;7578;4052;270;0;5194;5098;57;39;124;0;0;124;-1323;0;0;-1323;0;0;
MOAR3;Mont Aranha;2009;Mont Aranha2009;394;0;394;0;0;-2270;0;-2206;0;-64;-1876;-946;-946;0;-2822;87134;65736;14533;6865;84312;84312;14016;10336;3313;367;0;3152;3058;94;0;4499;0;0;4499;62645;0;32000;30645;0;0;
MOAR3;Mont Aranha;2010;Mont Aranha2010;4456;0;4456;0;0;-7487;0;-7487;0;0;-3031;-919;-919;0;-3950;134308;111386;10187;12735;130358;130358;13385;9602;3472;311;0;4722;4638;50;34;941;0;0;941;111310;0;32500;78810;0;0;
MOAR3;Mont Aranha;2011;Mont Aranha2011;1040;0;1040;0;0;-4761;0;-4761;0;0;-3721;-1043;-1043;0;-4764;266026;61411;37366;167249;261262;261262;15719;11378;3938;403;0;61803;61675;59;69;2692;0;0;2692;181048;0;43103;137945;0;0;
MOAR3;Mont Aranha;2012;Mont Aranha2012;1304;0;1304;0;0;-6374;0;-6374;0;0;-5070;-1037;-1037;0;-6107;233027;124325;64692;44010;226920;226920;17596;12865;4351;380;0;13467;13400;39;28;23187;0;0;23187;172670;46200;0;126470;0;0;
MOAR3;Mont Aranha;2013;Mont Aranha2013;1411;0;1411;0;0;-4489;0;-4489;0;0;-3078;-908;-908;0;-3986;185624;80621;62144;42859;181638;181638;18698;14827;3357;514;0;440;349;32;59;56507;0;0;56507;105993;36100;24362;45531;0;0;
MOAR3;Mont Aranha;2014;Mont Aranha2014;5408;0;5408;0;0;-9171;0;-9171;0;0;-3763;-919;-919;0;-4682;294589;119709;95452;79428;289907;289907;20105;15244;4361;500;0;6813;6434;52;327;79073;0;0;79073;183916;47000;25083;112272;-439;0;
MOAR3;Mont Aranha;2015;Mont Aranha2015;3597;0;3597;0;0;-9411;0;-9411;0;0;-5814;-935;-935;0;-6749;234798;-16840;210462;41176;228049;228049;21093;16061;4470;562;0;47158;46783;142;233;63718;0;0;63718;96080;60000;0;35578;502;0;
MOAR3;Mont Aranha;2016;Mont Aranha2016;3819;0;3819;0;0;-11499;0;-11499;0;0;-7680;-888;-888;0;-8568;492413;257340;145796;89277;483845;483845;24079;17641;5401;1037;0;-10180;-10515;138;197;257571;0;0;257571;212375;89000;0;122190;1185;0;
MOAR3;Mont Aranha;2017;2908;2908;0;2908;0;0;-76824;-792;-7019;-69013;0;-73916;-896;-896;0;-74812;309205;110835;101981;96389;234393;234393;23989;18606;4813;570;0;10495;10093;105;297;56198;0;0;56198;143711;0;33636;107549;2526;0;
MOVI3;Movida;2008;Movida2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
MOVI3;Movida;2009;Movida2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
MOVI3;Movida;2010;Movida2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
MOVI3;Movida;2011;Movida2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
MOVI3;Movida;2012;Movida2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
MOVI3;Movida;2013;Movida2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
MOVI3;Movida;2014;Movida2014;63901;63755;146;0;0;-32743;-19168;-13575;0;0;31158;-7603;-7603;0;23555;539;0;539;0;24094;24094;5562;0;0;0;5562;6285;3700;2554;31;7481;0;0;7481;4766;0;0;4766;0;0;
MOVI3;Movida;2015;Movida2015;1290139;1300624;-10485;0;0;-842788;-292378;-550410;0;0;447351;-92171;-92171;0;355180;29179;0;29179;0;384359;384359;105707;0;0;0;105707;105567;61997;43220;350;106035;0;0;106035;67050;0;0;67050;0;0;
MOVI3;Movida;2016;Movida2016;1983650;2014415;-30765;0;0;-1371356;-390626;-980730;0;0;612294;-71927;-71927;0;540367;35785;0;35785;0;576152;576152;150320;0;0;0;150320;145433;82969;52629;9835;240702;0;0;240702;39697;0;0;39697;0;0;
MOVI3;Movida;2017;2606922;2606922;2620006;-13084;0;0;-1789126;-284898;-1504228;0;0;817796;-81910;-74739;-7171;735886;58010;0;58010;0;793896;793896;166049;0;0;0;166049;185417;85414;96814;3189;375964;0;0;375964;66466;15000;786;50680;0;0;
MRSA5B;Mrs Logist;2008;Mrs Logist2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
MRSA5B;Mrs Logist;2009;Mrs Logist2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
MRSA5B;Mrs Logist;2010;Mrs Logist2010;2570637;2485335;85302;0;0;-1153564;-1067425;-23611;-62528;0;1417073;-195615;-195615;0;1221458;346292;0;346292;0;1567750;1567750;318607;195332;62308;15786;45181;502084;429312;72772;0;308229;304153;4076;0;438830;0;104222;334608;0;0;
MRSA5B;Mrs Logist;2011;Mrs Logist2011;3394473;3123465;271008;0;0;-1436570;-1182547;-90861;0;-163162;1957903;-258933;-258933;0;1698970;131335;0;131335;0;1830305;1830305;393348;295082;76125;22141;0;643922;577331;66387;204;272099;265609;6490;0;520936;0;247444;273492;0;0;
MRSA5B;Mrs Logist;2012;Mrs Logist2012;3579792;3266716;313076;0;0;-1483658;-1280556;-94836;0;-108266;2096134;-360666;-360666;0;1735468;337723;0;337723;0;2073191;2073191;509060;340581;141444;27035;0;672409;638321;33524;564;451651;444944;6707;0;440071;0;209034;231037;0;0;
